"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"147","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","5. Squatting (without consent of owner)","Non-Displaced",0,NA,0,0,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"157","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","5. Squatting (without consent of owner)","Returnee",0.0140845070422535,NA,0,0.0415424197335924,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"167","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","6. Housing provided by public authority","IDP",0.0099009900990099,NA,0,0.029243995903906,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"177","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","6. Housing provided by public authority","Non-Displaced",0,NA,0,0,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"187","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","6. Housing provided by public authority","Returnee",0,NA,0,0,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"194","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","8. Don't know","IDP",0,NA,0,0,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"204","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","8. Don't know","Non-Displaced",0,NA,0,0,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"2113","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","8. Don't know","Returnee",0.0140845070422535,NA,0,0.0415424197335924,"mantika","LY0321",3.61844156313829e-22,"Pearson's X^2: Rao & Scott adjustment"
"148","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","2. Rental (with written contract)","IDP",0.265957446808511,NA,0.176502587866502,0.35541230575052,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"231","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","2. Rental (with written contract)","Non-Displaced",0.133333333333333,NA,0.075904539283699,0.190762127382968,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"327","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","2. Rental (with written contract)","Returnee",0.230769230769231,NA,0.149672794222465,0.311865667315997,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"427","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","IDP",0.585106382978723,NA,0.485354056396643,0.684858709560804,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"523","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","Non-Displaced",0.644444444444444,NA,0.56357568923694,0.725313199651949,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"623","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","Returnee",0.711538461538462,NA,0.624336220891791,0.798740702185132,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"78","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","3. Rental (with verbal agreement)","IDP",0.148936170212766,NA,0.076855569582578,0.221016770842954,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"88","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","3. Rental (with verbal agreement)","Non-Displaced",0.222222222222222,NA,0.151986865896522,0.292457578547923,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"98","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","3. Rental (with verbal agreement)","Returnee",0.0576923076923077,NA,0.012813654010365,0.10257096137425,"mantika","LY0215",0.40468905222541,"Pearson's X^2: Rao & Scott adjustment"
"149","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","IDP",0.479591836734694,NA,0.380521795878466,0.578661877590921,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"232","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","Non-Displaced",0.721804511278195,NA,0.645525254000561,0.798083768555829,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"328","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","1. Ownership ","Returnee",0.65,NA,0.54531290571361,0.75468709428639,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"428","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","2. Rental (with written contract)","IDP",0.214285714285714,NA,0.132915898080383,0.295655530491045,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"524","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","2. Rental (with written contract)","Non-Displaced",0.0827067669172932,NA,0.0358204374399173,0.129593096394669,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"624","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","2. Rental (with written contract)","Returnee",0.2125,NA,0.122714295733549,0.302285704266451,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"79","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","4. Being hosted for free","IDP",0.102040816326531,NA,0.0420133986032532,0.162068234049808,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"89","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","4. Being hosted for free","Non-Displaced",0.0300751879699248,NA,0.00100185461238119,0.0591485213274684,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"99","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","4. Being hosted for free","Returnee",0,NA,0,0,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"108","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","3. Rental (with verbal agreement)","IDP",0.204081632653061,NA,0.124158844839257,0.284004420466866,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"1117","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","3. Rental (with verbal agreement)","Non-Displaced",0.157894736842105,NA,0.0958237520365045,0.219965721647706,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
"1217","How would you describe your household's occupancy status?","What is the displacement status of most members of this household? ","3. Rental (with verbal agreement)","Returnee",0.125,NA,0.0524125603213631,0.197587439678637,"mantika","LY0107",0.0248306548040907,"Pearson's X^2: Rao & Scott adjustment"
