"","indicator","p value","test type","dependent.var.value","independent.var.value","numbers","se","min","max"
"1611","VAR.70...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.280902842184303,"Pearson's X^2: Rao & Scott adjustment","Other","Male",18.2529504190174,NA,NA,NA
"1100","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Bamboo with tin","Female",5.50222597847824,NA,NA,NA
"248","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Cgi sheet up terpaling","Female",0,NA,NA,NA
"335","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","CIG","Female",1.7551767556529,NA,NA,NA
"432","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","ENT","Female",0,NA,NA,NA
"529","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tent","Female",0,NA,NA,NA
"629","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tin","Female",1.29797162175031,NA,NA,NA
"727","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tin & Bamboo","Female",0,NA,NA,NA
"827","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tin & Timber","Female",0,NA,NA,NA
"924","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Bamboo with tin","Male",1.83407532615941,NA,NA,NA
"1016","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Cgi sheet up terpaling","Male",1.29797162175031,NA,NA,NA
"1121","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","CIG","Male",0.87758837782645,NA,NA,NA
"1218","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","ENT","Male",2.85783893597435,NA,NA,NA
"1314","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tent","Male",5.7156778719487,NA,NA,NA
"1413","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tin","Male",2.59594324350062,NA,NA,NA
"1512","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tin & Bamboo","Male",2.19397094456613,NA,NA,NA
"1612","VAR.71...what.building.material.was.used.to.construct.the.frame.walls.of.the.shelter.the.family.currently.lives.in.",0.216138035937262,"Pearson's X^2: Rao & Scott adjustment","Tin & Timber","Male",3.07155932239258,NA,NA,NA
"1101","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Bamboo","Female",23.5800994592268,NA,NA,NA
"249","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Bricks and cement","Female",0,NA,NA,NA
"336","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",0,NA,NA,NA
"433","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Other","Female",3.94870487907038,NA,NA,NA
"530","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Sheet metal/corrugated galvanised iron (CGI)","Female",19.6373980935717,NA,NA,NA
"630","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Tarpaulin with plastic sheeting","Female",800.429297235004,NA,NA,NA
"728","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Bamboo","Male",122.714904111167,NA,NA,NA
"828","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Bricks and cement","Male",0.710524102569962,NA,NA,NA
"925","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",0.0379771353440121,NA,NA,NA
"1017","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Other","Male",5.78794697845005,NA,NA,NA
"1122","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Sheet metal/corrugated galvanised iron (CGI)","Male",21.4314342034123,NA,NA,NA
"1219","VAR.72...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.000794706050109512,"Pearson's X^2: Rao & Scott adjustment","Tarpaulin with plastic sheeting","Male",2077.72171380218,NA,NA,NA
"1102","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","ENT","Female",0,NA,NA,NA
"250","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","Teen","Female",1.58702834289689,NA,NA,NA
"337","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","Tent","Female",0,NA,NA,NA
"434","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","Tin","Female",0.793514171448444,NA,NA,NA
"531","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","ENT","Male",1.61945748565467,NA,NA,NA
"631","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","Teen","Male",1.58702834289689,NA,NA,NA
"729","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","Tent","Male",1.61945748565467,NA,NA,NA
"829","VAR.73...what.building.material.was.used.to.construct.the.roof.of.the.shelter.the.family.currently.lives.in.",0.635917679041284,"Pearson's X^2: Rao & Scott adjustment","Tin","Male",0.793514171448444,NA,NA,NA
"1103","VAR.74...does.your.family.pay.money.to.live.in.this.shelter.",0.00292317417966224,"Pearson's X^2: Rao & Scott adjustment","No","Female",785.620077255054,NA,NA,NA
"255","VAR.74...does.your.family.pay.money.to.live.in.this.shelter.",0.00292317417966224,"Pearson's X^2: Rao & Scott adjustment","Yes","Female",61.975422411819,NA,NA,NA
"338","VAR.74...does.your.family.pay.money.to.live.in.this.shelter.",0.00292317417966224,"Pearson's X^2: Rao & Scott adjustment","No","Male",2125.64104054937,NA,NA,NA
"435","VAR.74...does.your.family.pay.money.to.live.in.this.shelter.",0.00292317417966224,"Pearson's X^2: Rao & Scott adjustment","Yes","Male",102.763459783761,NA,NA,NA
"1104","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","1001 - 1500 BDT","Female",2.7877663425264,NA,NA,NA
"256","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","200 BDT or less","Female",10.2007955528135,NA,NA,NA
"339","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","201 - 500 BDT","Female",13.7361191805566,NA,NA,NA
"436","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","501 - 1000 BDT","Female",7.34755831239914,NA,NA,NA
"532","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","I don't want to answer","Female",3.09253822563218,NA,NA,NA
"632","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","More than 1500 BDT","Female",20.9248947726471,NA,NA,NA
"730","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","1001 - 1500 BDT","Male",2.21807982363277,NA,NA,NA
"830","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","200 BDT or less","Male",12.4940991577746,NA,NA,NA
"926","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","201 - 500 BDT","Male",61.0717645304054,NA,NA,NA
"1018","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","501 - 1000 BDT","Male",9.62479977966936,NA,NA,NA
"1123","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","I don't want to answer","Male",23.0595785085182,NA,NA,NA
"1220","VAR.75...if.yes..approximately.how.much.do.you.pay.each.month.",0.0236209139612631,"Pearson's X^2: Rao & Scott adjustment","More than 1500 BDT","Male",9.44200581342472,NA,NA,NA
"1105","VAR.76...has.your.family.received.a.non.food.item..nfi..kit.since.arriving.to.bangladesh.",0.431002393237805,"Pearson's X^2: Rao & Scott adjustment","No","Female",146.352679657709,NA,NA,NA
"257","VAR.76...has.your.family.received.a.non.food.item..nfi..kit.since.arriving.to.bangladesh.",0.431002393237805,"Pearson's X^2: Rao & Scott adjustment","Yes","Female",701.242820009164,NA,NA,NA
"340","VAR.76...has.your.family.received.a.non.food.item..nfi..kit.since.arriving.to.bangladesh.",0.431002393237805,"Pearson's X^2: Rao & Scott adjustment","No","Male",412.697947635084,NA,NA,NA
"437","VAR.76...has.your.family.received.a.non.food.item..nfi..kit.since.arriving.to.bangladesh.",0.431002393237805,"Pearson's X^2: Rao & Scott adjustment","Yes","Male",1815.70655269804,NA,NA,NA
"1106","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","Cooking gas cylinder","Female",59.0385840432162,NA,NA,NA
"258","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","Firewood purchased","Female",76.1582163771065,NA,NA,NA
"342","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","Firewood self-collected","Female",712.39869924655,NA,NA,NA
"438","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",0,NA,NA,NA
"533","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","Cooking gas cylinder","Male",129.222302617591,NA,NA,NA
"633","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","Firewood purchased","Male",170.083939365987,NA,NA,NA
"731","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","Firewood self-collected","Male",1928.38773424698,NA,NA,NA
"831","VAR.77...what.is.the.main.source.of.fuel.your.family.uses.for.cooking.",0.295988419325203,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",0.710524102569962,NA,NA,NA
"1107","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",0,NA,NA,NA
"259","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","In a communal cooking facility","Female",3.39172545409541,NA,NA,NA
"343","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","In an open space outside the shelter (private)","Female",54.1580249053654,NA,NA,NA
"439","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","Inside the shelter","Female",790.045749307412,NA,NA,NA
"534","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","We have not cooked food","Female",0,NA,NA,NA
"634","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",1.31014083192401,NA,NA,NA
"732","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","In a communal cooking facility","Male",4.26969030457069,NA,NA,NA
"832","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","In an open space outside the shelter (private)","Male",133.700905412858,NA,NA,NA
"927","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","Inside the shelter","Male",2088.4132396812,NA,NA,NA
"1019","VAR.79...where.does.your.family.cook.",0.739964876172885,"Pearson's X^2: Rao & Scott adjustment","We have not cooked food","Male",0.710524102569962,NA,NA,NA
"Female19","VAR.82...what.are.the.three.most.important.modalities.of.assistance.your.family.most.urgently.needs.to.address.your.shelter.needs...select.top.three..provision.of.cash.to.pay.rent",0.224452897451914,"two sample ttest on difference in means (two sided)",NA,"Female",0.0419370589976339,0.00691683744324464,0.0283803067219563,0.0554938112733115
"Male19","VAR.82...what.are.the.three.most.important.modalities.of.assistance.your.family.most.urgently.needs.to.address.your.shelter.needs...select.top.three..provision.of.cash.to.pay.rent",0.224452897451914,"two sample ttest on difference in means (two sided)",NA,"Male",0.0322326002982753,0.00389416837626488,0.0246001705310613,0.0398650300654892
"Female20","VAR.83...what.are.the.three.most.important.modalities.of.assistance.your.family.most.urgently.needs.to.address.your.shelter.needs...select.top.three..provision.of.cash.to.buy.shelter.materials",0.20986388427544,"two sample ttest on difference in means (two sided)",NA,"Female",0.244308674515933,0.0152444010070043,0.214430197576319,0.274187151455548
"Male20","VAR.83...what.are.the.three.most.important.modalities.of.assistance.your.family.most.urgently.needs.to.address.your.shelter.needs...select.top.three..provision.of.cash.to.buy.shelter.materials",0.20986388427544,"two sample ttest on difference in means (two sided)",NA,"Male",0.267005448121217,0.00964285833767947,0.248105793071344,0.285905103171091
